user_id,review_count,average_stars,is_elite
YKrMaknUqQWdWRPF7gTy9A,29,4.23,1
L2EBi97S24jxJs5bE1scrg,3,5.0,1
MdaeqCWdKF_jtQRqRRgVpg,6,4.0,1
aMJ8X1LMH36bybdKMxj46g,11,3.17,1
QXMQZGlFcpsmWsP5FBJtjw,31,4.44,1
SosrJK-Tl9YVNma-fnFEaw,19,3.74,1
7XlWnwiIxj2S8S-fPwuEAQ,10,4.36,1
TYGhXRbfMXN0HhBk2O6DDw,711,3.89,1
B38LUfh5_G-jJUv42zYJWg,17,3.88,1
gp__KylPgpPn7AdTRUpjCw,47,4.32,1
jbdTkLBXvZ7MW-eQYz4Mew,51,4.31,1
Mnj0g2WxKXpNVDw4CoFrPg,3,3.67,1
1zi6TKETrMa8sE-qM7fmPw,11,4.91,1
oFT-ma2qMXreI9jQLBflsQ,70,4.58,1
cnORHOzWtOyFT4bINCbZZg,17,3.29,1
34WsLaoAQWR4ExUo73khMA,5,2.4,1
2mt6nuhiZDhyPZodqP9wjQ,14,3.31,1
29XsKTXSU0Lq40FWK6zwWw,137,4.5,1
XL85XjhtTy9yB9nFrqqKtg,13,3.31,1
qO1QHXFg8KvXKiUdld53Kw,82,3.89,1
kQgmjLksME7DbDlP9SpInA,610,4.37,1
Z9nR8ujna6NMZtk4CRK38Q,114,3.86,1
6s_WPgmk98JxDpkVW6hgvA,66,4.01,1
F6al_I7Q7zXruazyFQ-yIg,56,3.85,1
jeEqeO-4IZGHfc3N1wLDpA,88,3.6,1
Q1pizsMa0XkIIHOQ_9dnhw,23,3.29,1
Arc1QTqZlZXCgtMQj3awtw,253,4.46,1
m95fHieGPOJMgKdGh_ipTA,19,4.7,1
9DhXx1dfDiFpLOYqb-qbIQ,97,4.37,1
09-H4lUu4Bq5pIKmF_oBlw,10,4.4,1
-Bo3nX8KSLzUSYVS-6c5Ag,139,4.37,1
bmnRyk630Vn7W_vpwNDhiQ,161,4.16,1
ogORUks0S0jUuoJ28u0w3Q,67,4.32,1
6nMdYLVemz66PHGvMGmW5g,10,2.82,1
V-rHo3HwjpbKnmf5Y5OJ5w,334,3.95,1
rK-8WmLSFDfHyR8ssZssrg,42,4.0,1
2Tzm3F_rNn43PDkFMd2UhQ,35,3.64,1
QlH9N4X-ruzocNq-8O9QrA,8,4.56,1
J3ik6WNI2LhXpqaBpaa0Hw,55,3.84,1
wE6aBOB3ngm1FaPntWeR-Q,6,4.0,1
aE0GN4LYVRSX9--Oet1llw,8,2.33,1
hhbHcNtjhM7o_LpjBo5eZQ,141,4.54,1
FgrpZISM_Mqt4cHQrJOrvQ,19,4.38,1
gKLmKLOgZ4KdqXQa6OKORg,11,2.63,1
8v-_2SiiRoviW5gyI_JIsQ,119,3.63,1
azFtRFwhiabKY1oubKOcHQ,10,3.09,1
YZ-8lUGxp_ysDn8CyA9P6w,19,4.16,1
QQpz0NGsSdHPx9vNSYXBrA,40,4.63,1
-sS9EH3qCpL7Thbp0R-UBA,9,2.3,1
1s3LbcpNc7MILx62mL9BVA,26,4.94,1
eMdP1o33yxmOzTFdCM00xA,16,5.0,1
rn7waL3tAu6qoB7RGNzuKg,91,4.41,1
PI7gT8dumfGXouy9BtDCDA,32,3.91,1
R5jjy_KuoicwdvKaii5oQA,2,5.0,1
CDERhprpzAjz1_DNDzSfCA,7,5.0,1
dqEnB6qgo50QQByQERNa3Q,8,5.0,1
r6xr5CE4pic7Egbb-btN7A,25,3.32,1
uvW_sKnAOGOcVZGlqzd0vg,34,4.35,1
3gnc2O_V4wohAVqGrmzvEQ,4,4.75,1
8W6FAjAYt96Ils5qbsOg8w,19,4.29,1
D_p8d9c3tf0oJ1M5E1kHsg,11,4.91,1
5IwJ9uUQhZT80q3IUndYxg,23,4.52,1
WlAHepFWPOxTVjwcLics1w,32,2.39,1
rYuJxFOyrg3TXoO1lF4AXQ,42,4.79,1
IaQBOmUaYH9qHQwvlxCgOw,28,3.46,1
L-COTseAlCT4mFeaFvb3oA,51,3.44,1
NAV7G6GYos7urKoetZWV3g,17,2.59,1
5qy1OP8yfGdfQlRzboGBaA,86,3.98,1
w0VjIAUfzO9etGLGDeXy7w,116,3.78,1
Qw28LOGr4IitwwgqvnSlww,252,4.06,1
ATiE5_7Md8S3yO3CbEHXWQ,174,3.98,1
TzQ8iBg9lppHItG4Li8rQg,44,4.22,1
SysxQFL_JWZrw2mY_HsznQ,19,2.77,1
PiP2P8wXxMKM5SomjipTYg,260,3.67,1
fculb8vYYR-85rYS-d10Xg,424,4.03,1
RvXxI3zaBAGj3CCWjsF94A,21,3.67,1
sHwWuquU2PCCjsztrmlsOg,16,4.12,1
GOQNZ0ZbJ2G8UM4wrjYJGw,12,4.92,1
ff66lPwGpnEnHdmMxt6JqQ,54,4.73,1
qKyntLBpLpYVEG6YlI0Obw,59,4.09,1
0RaVovPfRG_fulStdIiMaA,58,3.98,1
nJi-2h57vQWquQEz7OjTMg,68,4.14,1
hSb48vPe1FSocETAvu-vHA,2,5.0,1
YtDtZ9LeRhbG6bRdsTQ6yw,82,4.7,1
X16WJ2Oxi1JHBlwv7T_5Tg,44,2.83,1
prRmm-B2KMNk9y0LDO37Qg,54,3.79,1
Ii2SsJwzxcVhIQoSKtvnfQ,311,4.21,1
DEfA9OBZsQ6YyQEu7NiEvA,12,4.58,1
xpXGDCpFk3Gtqx1mP13L7g,17,4.0,1
51Ph3Ro4L1i6gjTo7IHMtw,27,4.26,1
Xfn8b3tCCNdLPVSPPWWQpQ,48,4.02,1
ysDwGn1QH36g0OUfmcpbwA,23,4.46,1
cJGRD-GDAF1B61wda7i-lg,34,4.69,1
_jqTa-3-fqmBxnkANJHtFw,1151,4.2,1
rKIUf7r-jyKfrOximS3y0w,205,3.83,1
JqMoGST1sg7_9YSwxsNLhA,54,4.96,1
XFVzWvEF5BP2xeeUFyTIiw,336,4.39,1
U9J_FQkTBNSO2oDlYOdKVQ,8,4.25,1
xT_iguHXgDDUFwkHlOGZjA,257,4.14,1
qNPOjG-PwCpSM-DjCmRgWw,35,3.43,1
xcst567GYEbPLyKGhKO4aA,73,4.15,1
rkxhyRJaMfo_L21dM1gSmw,14,2.2,1
WD5VsG3g2sNwHjFaWkZ0Pw,10,4.23,1
Pd15Ud-lk7UPbgXs1GBIbg,118,4.13,1
RZdNu1Ws_I1cMZnsG7PMGQ,10,4.7,1
l-wSoGAd4vLO_YMHUlmiyg,8,4.38,1
GwRl_GaCHH4rQZ--yivZ6w,173,4.25,1
5IMJBzkJx1e9dZOjXMCbxg,84,4.09,1
Lq3c5Mu3Ymu6MiXwf0muSg,56,4.2,1
nZE77LxMEj9y7WlZT1cEAA,104,4.22,1
T3qpnhkx5z6tAGyWc7d2jw,17,4.26,1
640PaDapZc4IE68SKdKPIg,33,4.34,1
q4dCLAoUliu6rLByEbOzrw,25,3.0,1
2AK3detGPrkdEIyxraPiIQ,9,3.11,1
yCkXL3oF2qSUQlR1ceB3xg,5,3.0,1
KqYMP55R_fkV2Yr-k-4x_g,10,3.1,1
0tN7KNcR0XQoR0Go6UYVPg,77,3.86,1
_uT4ia0y2gpmIClsfULMkA,62,4.48,1
n-iTQUXN2Y-meUP_YrXGTg,1047,4.05,1
WMXW7j_6SAwfh80Ecp19iw,82,3.88,1
YOm6l3pJzULCELSe0Wd6yg,25,4.72,1
jW1HdRiqaVEvRmYuP4CuCA,23,4.79,1
b9MN5HoPSqUba97AUbNGKg,32,4.79,1
33uE6gRoelXAQCw9onVO0g,47,3.92,1
2_LqnaeS6iZpnhdnEJwQOw,40,3.98,1
fyJMdjqH3gt_6Ke_7BlsQw,19,4.53,1
3UFFy3y9sYiVFJCJoaROgw,277,4.82,1
hLz3LiS16kSKZXVwn2UuZg,171,4.43,1
KBgM72qg8EQKU5ObroUJoQ,120,4.22,1
MijecM8EVL8KbL0Q5ujucg,157,4.05,1
j6H7NtN1QnER7Sx-1PkoYA,12,4.0,1
094obYkKnnwGbrNL7FbeAw,3,2.33,1
OPJ9dnrBz7b2Sg-XtVsoEQ,7,3.25,1
IENZbosAEMTuD1Ob8mSIMg,138,4.69,1
-xWtKHxDqJFydRgeg8D69w,17,3.72,1
knvJVTxUYAwnUImZVB4LEA,9,2.0,1
js0mWY45tXZgZKftlFP1Nw,4,5.0,1
WUhUtvKZ1aGr8WIO7xr2nw,7,4.43,1
RjHBI2xwEW3SU1VuM-YWFA,24,4.4,1
G5OLGMmgH1idDBMwKbiSSA,60,4.5,1
d72q7hzI6swYMI37AOt3_g,83,3.77,1
5j5SNt6eaVbg1oIR5_mqPg,14,3.13,1
luzm1NnjaxxmlXEqOJ3XQQ,111,4.58,1
bWGj7L2HLV6ELRKII_3h9Q,60,3.43,1
3X_NrggvMJGdhPY1mh5TWw,8,5.0,1
f0uxw2MOviK9oE-3AT0MNg,178,4.17,1
V6feFKPeltXW3hVYoLP7zA,38,4.53,1
h2JGfflumxZL0JNUGmPEcg,2,5.0,1
APGzNHkcqyuiyDRpaU5nDw,21,1.61,1
nuW8X8Z56XExfIngIu4mpA,9,4.1,1
O89MKk2EiQbH_MoXcsg7IA,134,4.73,1
Ezjra60ILnpS4OJ7QV7M1Q,17,1.9,1
wNkocr_IYQu1luLxqYWYHQ,14,4.14,1
EzBIc01EX-S3vwoiYUuoNw,64,4.12,1
soELlE_v0nxJ5iM_jS8g1g,201,4.5,1
3xK2yA3c2RNBaZ3galyhvw,19,4.21,1
mRAv9sBMVo5M_oCsZW0iPA,37,4.51,1
2PpHon4gLSOOORnh35JULw,98,3.87,1
4IYGubZqshRbf0HeRp9jBA,25,2.0,1
6dZ5t5W471YoKzn1kG-qSQ,21,3.76,1
eKyCTllFawbdctX4qLG_CQ,26,4.11,1
SeGBFNVAYtF4Ssged9ZdjQ,6,4.5,1
ARxa8lswSZKIcDYugwoWBA,24,4.36,1
PtgszzgR-Fd9KtYGrWfFsQ,83,4.52,1
EqXzgvloeoX3qHATl0JsZw,114,4.79,1
PoKPtMBg4HxK4lgLNUsT3w,25,4.72,1
sCDo1L99pEdI8uXJgVvUeA,17,4.28,1
P0GRpNgMytl7CuTttoZY_g,42,4.21,1
qbGtvnEjMVWLpWcVLSti6Q,17,3.76,1
HOb6GEqfuemlt38IyuO-1Q,38,4.0,1
cljsrlSxY4Yp3krkaYFUcA,11,3.45,1
zr3eo3sZbRYZEjEX5pc-Rg,7,4.57,1
t1f11H1BAsh-7sBrAOxyZA,10,4.46,1
12iozmUYN_gvAng9kMLs_w,655,4.09,1
dUxRVDGmQT98z7pJkzxQfA,43,4.0,1
2_GUWl8OOnC6eDar2Hbhow,56,4.68,1
Pxvu4OU8vuyVJAIkTA37gg,217,3.47,1
o3TSIMPBA3dfNzW4OgWpoA,59,3.16,1
jr7zZmXzgi-D8ObZq9W3Hw,8,4.56,1
TKno5_hh-8qoWb5odBWzmA,50,4.46,1
NyHqDAFH6JZrEsvoBchMiw,145,4.12,1
FC3f7inT5hAm2Y0ta6V1Ag,72,4.47,1
b8UJ38hpN6Gi14oXkpcaCA,4,2.0,1
vBKIGH2uW1b1uVDeNvEILw,114,4.54,1
IJBFI_kS1fh-SWTd3YoC9g,4,3.5,1
Yq7jFG6uAmwPYKmh-N5EsA,10,3.75,1
OB2n_qQhWIdYzGhcAE6ttg,286,3.55,1
McA8S8T2AHcQnuSafv3Ytg,28,4.0,1
5t5zE0ZDZD_SovC1BamlmA,32,4.69,1
bziZRxfB22WJgl20-Xs23A,16,2.05,1
XKvBsSYppUigHZuhEhH81A,3,1.67,1
p6p1ITduDCdhayo6qlL8mw,2,3.5,1
-TpLyW-OagJmCKfQqYvB-A,47,3.38,1
TkQvq2fuLA5gcXN7AwZvCQ,71,4.43,1
1w-EM0mPtqoIZAgrB2N5MA,261,4.18,1
iknbQWWmA5ijXOCOAjyirg,93,4.51,1
tcSTICkf2Jxi9fq9Uw-yzg,118,4.68,1
wzwyPHDR6bwf_iiQuDl0aw,1064,3.95,1
3A3bjiIITnL4rgLyNwNa6g,29,3.69,1
PqzeXJ6ubIwcOGpodYF28Q,31,4.38,1
3jMpfcHtipsiyH6yBQgvcA,7,3.44,1
MDA86s4EBJLV2ysCG3UUQQ,1,5.0,1
Izt-C-jrbj6K_mdFh_F7pA,19,4.68,1
FTi3LZQ4lJdu07KOuM7XNA,16,3.26,1
0AXdEqRFnxx5OhMgVMRmJA,17,3.95,1
FInfjM2O_Wm5-SMl3bMlng,5,5.0,1
Hcb2E7O-RD5LT-1R82lmBw,4,3.0,1
9swcRkSFJ_-orHQtIoQFkQ,88,3.8,1
9jQA2zxdCvr5jeyd57obog,51,3.86,1
ZRWBe6VPvJIndTYVWWQHvw,67,4.52,1
5LEjvtQCMyWaL93FI9PQaw,31,4.42,1
eZf1NEzdVm4Co27a0vspOw,15,3.73,1
vh8xO5Tmk5FMo3Vpo6dbYA,20,3.52,1
k2kYJSZWIiSW_79sFGpz9Q,118,3.64,1
oAenM-Xo_mBBP7neS7NKpA,95,3.86,1
VmdPUKfkycqixypRPh3N_Q,22,3.91,1
1YoWY_WT83VmaqJ16Qwgpw,5,1.8,1
bw1EbCQ2XFe2Stc6yxThGw,9,3.58,1
Pm7KNGZ1QdFSjhoq0YTkbg,101,3.67,1
AfrySJtB_LWRXIMTLM1MhA,330,3.98,1
YFMBIgloWgY4MfpOCY4SQA,19,3.7,1
-aGh5PraeUf-HPkcQUxL_A,106,4.65,1
oNNQealMJDgcVxOqVyv2CA,45,2.96,1
zhLDPsC_D4HL5vX2L_5FQw,86,3.03,1
P9UuMS2GWEkfzR3BB6Xg5Q,46,4.15,1
fpW26L_xOdfixFKYiquyjg,6,2.13,1
9nzv8jwryL6NTfINF8n7iw,67,4.64,1
4pmi_-u2xM3yeXhXds6I1Q,93,4.56,1
py0MKEtd4-rH9_A8dKoPjQ,21,4.64,1
h9A5TCDVGlErRK5mbXAyHg,6,3.67,1
2-usyuw-53aOd4JSdbTW8Q,20,4.5,1
6lph-MWgSjiNUlMYlovkHQ,23,4.78,1
RA44r5c1OrzLNYnaUhpIBg,103,4.35,1
ZAQgHeGfN1uJpAshEvSchg,23,3.92,1
ItEymkXAT6Z8Zziv8S8loQ,62,3.92,1
B4f-qiROXFrqgu-C39wUaQ,56,3.43,1
ONrgL9WwPAkwnbhWvxK6vg,28,3.36,1
MuQhiK9Z7xIymRRcxJMojQ,693,3.81,1
ibA31r231cGMd4R8Vp6jOA,67,4.53,1
F6pkuK_0Wc_TE3zVFkvd-Q,28,3.64,1
1clgMIAD7iAy-VHrwK99Pg,71,4.09,1
7IozGcDQMyTWFvXoL1rB0w,140,3.83,1
ER4andlRXWVQ3pgPGrCVWw,22,4.64,1
2qZYlFnPToCLslE56ew6XQ,149,3.9,1
e3-DXaa0lyP1Bhrznz_fxg,14,5.0,1
nW7cJrcesOALa2KT1riIhQ,75,4.84,1
fEEtXu4BrLL-9IL_n82iqw,80,4.08,1
EnW-ZsdTkdNfbL54mZL2HA,166,4.56,1
eFz0s5WaAYrcyCvNp79gdQ,23,3.17,1
uhVFaB3y0_9NVMlAzuoqAg,40,3.42,1
tSy4pIGeVMfwf3oNWY4uww,4,3.0,1
WPvaXW6b1te4JL8rszJg3g,608,4.22,1
sW41kZklONcv-1zFWoG-zg,18,4.5,1
D6P9PDHYs-YDt0jFUEOJvw,6,4.33,1
3jsWbA5pKbgmznFDNizRSQ,11,4.55,1
S7rUKWXOVmXJO5cL4IgzRQ,165,4.45,1
OO-wZke7VnSP_QmNl6V8TA,20,4.85,1
uc4XV5zUN4YCYEFdqE5wbw,5,3.8,1
HUeoxsKoFUGGlA9OnF2U9Q,2,3.67,1
arCy_rkCYdztnA8VbU3GgQ,27,2.16,1
3i8sjtNAgy2vuUmLw6xiuw,20,4.05,1
fxACh0NZ6Raed0ERvxY69A,7,5.0,1
eR6RJGO70gRaz4fJF8tYXQ,239,3.83,1
2zpK4dSpbFrUnRIFflHryA,24,2.64,1
f4JnfT81pqRyUUa8RBUKrw,89,4.48,1
C2Co7YaitBRyFWIwnOhyRw,7,4.0,1
cFCd-Qq3NwxpUe7yUhWx_g,34,3.85,1
Kc4Hh9Q0IK6mA4bTE-wfIA,16,4.56,1
m7kU7ANSuls4IMGjiyBzag,333,4.29,1
BabjpHjKekxCBHCcS0cQTA,17,5.0,1
gENQ4Uh3Adeg5tOEAfsW2A,169,4.18,1
pwhmQ1m699UYAFQ1AxfXHw,242,4.19,1
upQNDEq4HahvPvO11OLEWw,65,2.21,1
HAVaGTmvyEJb59w2NuRAzA,41,4.63,1
6IRIq4kNM55BmPiNRjposw,83,4.66,1
Y0EFji3KLrcozzE5e9AsFA,63,4.25,1
LwvtBhv-mSdyESVO6x328w,6,4.33,1
IdBcxKxElXThRy5TidmQnw,82,4.51,1
o6v6P2ViFfVlyczWtIoUpA,15,4.53,1
i1t8QVSzFW9uZr-4K_abjw,204,4.24,1
WBNYRUe45i-b2cZaTail0A,16,3.95,1
q7lzz0hPOvwMOqpv4hdMfw,126,4.32,1
3VOfBPSX1moSr3oF4hYKIQ,3,5.0,1
_l3Bwivt8G_LP0cndjBUBQ,383,4.67,1
lAQJE_qJ1zEfRFgbfFlOfg,46,3.13,1
B0P7waQPU8ziKb6Nd744Uw,56,4.07,1
YQ_QzdZFikqGesZ-u8KF-Q,12,3.83,1
hTPrZ8-ivKWchBu4eMfsTg,76,4.57,1
VspP8zMI87c6O0Eh30rX-A,100,4.34,1
3TvD8DHtWUlfSd0m7fHuHQ,89,4.15,1
eXltW7Vw9jzjSZGyty5HVw,16,4.44,1
sfCU4GieEO-z5ckmIASZIQ,10,4.5,1
xMokSiTrWmwJWeQJRMEtrg,21,4.67,1
2KDiU8eJoxhRS8iQiU4XYw,2,5.0,1
6NQAoeUgsxoAr31NVJGxTw,212,3.85,1
J7EL9N9a_q8KQDVFuYmPMg,50,4.12,1
i7S6GzsU9Q4q6WXE-vQZDg,128,4.2,1
5zbOaHWqMOhy0G4kEg9wKg,224,3.77,1
Or6OnqrWXySSWPmH9ES52Q,8,4.25,1
O2Q7vi94mbVaXLp8S_WEmw,79,3.71,1
PNXrtwJQMydmppEZOUy5Mw,41,4.21,1
-ZRHU_IEcK3jXnwVHyLUcA,78,4.05,1
JHXFV7Kd1ac3zhX1Vqcr6g,24,4.19,1
WIxYK56qK1wBH33su90_AQ,7,4.25,1
U48gI6zzlDkvUDS9bsdvUg,15,3.53,1
TLIT0HMnjO_bZC4CqgHAxA,26,4.58,1
jV4gCtakqbV8rIaGn_A4bw,77,4.41,1
AvtQiAeDq9VD1YdeOBBNqA,120,2.73,1
ur2p2EAZj1kn6KVYb9WQXw,26,4.85,1
Q9qG7Z2D1AAX5NNTwe4pdw,52,4.02,1
qU0aHVWkRUnr0K1w3w3p5g,115,3.52,1
Ksa0cgBZmtCEIIxuGavr2g,137,4.15,1
eyNk4w8sObvZ0rmAukMpWA,6,3.57,1
CSn5dO8c70xdTaY1e0dI0A,4,5.0,1
qovWw7A4BfhQt3s6MUzyKA,56,3.76,1
PyXl_o6Y8nSBLzeJQh2bLA,19,4.0,1
6_gK3uODXAoLKpDgcu66Sg,39,3.85,1
uLhAjNVu8xlDnvEY2eSoWw,340,3.13,1
N_eCeVh1-l91R-GTOpfGJg,97,4.08,1
-DxLO1mpm0xYXRHelKbvYw,31,4.14,1
2urRKXTKL_BOXJn-v5QtFw,8,5.0,1
Sc9pVecMOync67S2F9ghYA,52,3.61,1
qRkmHZXF2EQ5WbkU7rEnKg,541,4.23,1
VwtMCkndMgAEC5dG9USwPw,39,4.33,1
bNUAdFhesjnUmNdTC4ylqA,19,4.75,1
vf5heRma4NAPhhcKrnc7Cg,37,3.71,1
TyZXf0m6Bkok9z7fXFleLA,16,4.18,1
Zat8q5MtFjWb03XS7shkbw,69,4.59,1
gYmYBYvwfb29rqv_y066CQ,24,3.93,1
Dzji_XvlJ7NJC6dQuwk21A,15,4.63,1
nyhJCtSPlaqGCCcW-Zx0lA,10,4.0,1
56oW8yYhPkf0roZ9sYKt5Q,88,4.16,1
ephZxE7ONJA03pvtfV4F1w,11,4.09,1
qTm9o6wWau_L8TYx352eHg,127,3.7,1
AwegEtlh0gtl-rw2VYtcdw,313,3.27,1
b_lvADSHDu_ruDcEMDampw,45,4.62,1
DThNvUdFQ88ol3-P7aOHpg,116,4.56,1
bs6sC7gaMosyR4hF06B2aw,7,2.71,1
UM_k3hB07isZ8A3j5Es-Jg,15,4.73,1
4xyIZnLR-_VvMQfaGbIKEw,80,4.68,1
okUBsPq4-Pr94IVkfKFSCw,12,5.0,1
DknjERW3HEes-r9k9RWZBg,4,4.5,1
__OUMzh8ZhcppzVO3Sb9lg,202,3.81,1
W3ju5GOrpABy9t3xQKVwHQ,108,4.29,1
Mn_YWvPzwUS2io2-kJ4Efg,47,4.4,1
OCpnCxoy885Ot63lf2FVNQ,38,3.11,1
7phFwiU4u175CkVfl0BW2A,81,4.05,1
X8BxumXR2ew_CXj54CBGqw,5,3.67,1
Bjk0URaYFA8k8F-Cmxltag,195,4.41,1
QrlvcCaOVchPUwjuYZTHjQ,31,4.26,1
xeWjRDw1_QqMJer7lZaCkQ,48,4.63,1
FPcGjxYuC6FghbTKH6CVng,35,4.89,1
76FUZxFH1onjqgQFTDDTVQ,36,4.38,1
POCstl_zE9RINRJusMfZbA,1,1.0,1
cG-kxwBU9YFiDQZlkj8bfw,21,3.43,1
t3XfQt7DIfmRmKP0uXLW8w,84,4.2,1
SYS0i29B2ouAZ1Vsh3KR9A,89,4.45,1
5IbtuHejRKPl669JBF1-UQ,5,4.0,1
tweg6sdJxbevPdfGrzPMgg,19,4.11,1
Uu-GuE9Mr-cZc52rV_P99A,13,3.3,1
o4gRgCdVSRUK4f8L0sJBtg,55,3.62,1
iqG2ZgYBBTVxfk8GlrDMJQ,136,3.97,1
lxD1MwMIP_uGrxX0LMo6ag,77,4.55,1
m2Hs3dPc-eVZdN9OWdmBDg,15,3.87,1
JySAAi40ZR8Vtaju1y4aQg,2,3.0,1
1PZetPd2QKSL_gHwU_K7rg,107,3.92,1
MXMCh7E4dh8dvbVh_OhtEg,2,5.0,1
8uZPGTN-0cpWTUydsehxvQ,147,2.76,1
3pMTdM1Dl2BmsW4gvHtxDA,9,4.1,1
oXQMgPbVUSZaATfYWHA4UQ,8,4.13,1
L90JF_h-3oy4Q60wTnOuvw,309,4.08,1
SNkZBx8aj80ONfwE3YL6yA,11,4.0,1
zW51tqJeEvmVeTWZqDRv7Q,50,3.47,1
ihcj_BQWL1SL3O257wAcPw,10,3.45,1
QlLCmB5jwFYdUP1yegVkuw,10,2.58,1
RMwexUTAgFu29mqY1jOy3A,17,3.3,1
tlwOBAiEvbgHD3upNtNKoQ,25,4.69,1
0kkY6zugCe-MZVjOSEhqaw,8,4.0,1
R2p9Mru74Qaa85kx_rxNdQ,12,3.33,1
Du-LqNXmcAePhg8zehBZFA,7,4.33,1
znKB54ipwuIu93TuedplHA,42,4.5,1
oczdhq-46BJzQiF-3IG8sA,8,2.38,1
dPZ5EIy5afKbLU8XBUJ_DQ,79,4.34,1
atMGx9SQtULAWXTfME6qaw,87,3.99,1
gPJrl0UlPHMtjSN2VfoG5w,30,3.45,1
E60Gm0GC83meQIDKNU3OBg,72,4.26,1
mAbvlaqaUI78XdfNwj5Kmw,6,3.57,1
OlK66KgKEaIA1wQZfNfG0g,196,4.18,1
YYyvCcCDbV4eo4CfZR4Beg,16,1.95,1
nt7pfAF198Pl_Y7L5v_jEQ,67,4.1,1
_Ps_5YOZ3Ntt1mMgP4Pu-w,128,4.01,1
1-1lUmheDM5v959nE1-VtA,24,4.73,1
rjihZWQcMxeYeL4PCT3-NQ,33,4.11,1
JS8G-R6rtFf6Q2pTDS8z2A,9,3.67,1
BeZQGf7q0yFdjFXKOidlQQ,4,3.0,1
okcG5Uw7hxZpjCr2AG3RcA,4,1.75,1
oxkac-Np-Ipw5l7zj2m_ZA,9,3.89,1
9RW18JC_JB1TWb4S1s790A,1,1.0,1
8aXerGWV3V7roC-wYwJMKA,31,4.23,1
K4m5HsFAF-pl9jbQDISTZg,4,5.0,1
ki8HyTJSEcC7oyVpkewrzA,10,4.31,1
BNcfV2sskYhg6hAq1dkuPA,24,4.08,1
5f_Jhi9AvhWZ3W5kz8-ZXg,53,4.51,1
5Uu8Xgo0fHx1ej9anVovEA,53,4.74,1
3IcOPE6KzhOxvcuSV_E6yA,64,3.82,1
trVf3eLIfOngEcjxSi4xfA,7,4.44,1
zkcZCmatcZ4TCGmiSqqhqw,20,3.46,1
ep8BB8WgzbggnoxR-i5JCg,6,4.25,1
1gqH11Yy7sdlG0bMMTEYDQ,52,3.74,1
crwLw4ezPjbRkeNQFg3iGg,3,5.0,1
RQhHvL3BJCwh1Pf12satSg,2,5.0,1
jgzWg4nGuWHJurC0pZel7A,370,4.29,1
Ukb-6h1b4qlzOB9763218g,10,4.1,1
T-cNPXHpAiPxMlPNW3XOtQ,47,4.88,1
no1wuR20ldx_1eIXRjbOdQ,9,3.22,1
Vo70pntttiU9mX1jAKSBUQ,88,4.2,1
dF1ARSNle7fniAHC04OY1g,73,4.3,1
-XPqJCVHFC1P-kW3oduKaw,60,3.85,1
eSRkBMjWDn3kqL4aPaNwrA,227,4.46,1
4bqo4oKNPvwsi5-f4w5WkQ,11,4.18,1
zUD0OjJJnq5gybUc5utnYg,31,4.13,1
irK_rkh_DenmrtRzxGpT5w,34,3.49,1
DgfU87xkj-QGqnuHhbBfuQ,155,2.82,1
bZaCpg-DRD_Gvushyf0zQA,11,4.17,1
IGtJ2GpVNwNS_Xfw-yjkJQ,15,3.53,1
ojc6MnSQqTN4S0-ibVsUVg,229,4.1,1
TzYf9CRLSDenGQrBbo073A,63,3.52,1
xCyrTXHiUJaJiMdadI13Xg,954,4.28,1
ePuKYFND3kYECmA80QE7RQ,252,3.67,1
7xyrCUqUPIAbkYZIrdfqag,62,3.79,1
hqg5KVBR03nXTMouXY9myg,641,4.42,1
b0eGCDDiXFxXOAaMz5jfWA,15,4.6,1
q5fK4JndTw_ip-qbjxxHkQ,524,4.26,1
1km1wvDWMno6BXm-SiKoFg,16,4.47,1
-WM58wLjtlHlR91xVfM1FQ,283,4.12,1
Iyrvt6DLqUsa6GVLpcDvZg,10,4.6,1
ZJ6b8YGf_r0n_gUYjS4ZMQ,147,4.33,1
57q0zjgOj1xzaq1xbi7mPw,20,4.85,1
BzwcC4o9y5bdzhQpv_zQxA,13,2.77,1
fwYfmR59scyAzpGgZEKJKQ,63,4.68,1
gIPLLYOzuobM5KDhiJ2gMg,157,4.06,1
uJssVQNvUSju37fivwbb9Q,98,4.59,1
58-fWc8wcvuWS6d7f8J4Vg,91,4.36,1
oHqvXg1P9HUwqqt1tPng-A,46,3.49,1
siikoDWFY6YLctJE1EJ7Ow,64,4.03,1
REg0InYRpq6g_kQYy_Xe0Q,67,2.57,1
43wHXz-Q9xcQHiJPOWSC2g,26,2.33,1
Cp16BqvkPdIcYCDctyabdg,36,3.38,1
xcsfvvyp5k77NSULF9QGQw,15,4.6,1
tUypQPy36ovAhDhhHw_AcQ,14,3.67,1
VSXQQAq18DntKMCbq4cyow,22,4.26,1
lemYHdd-GZVVkeAMAarFBw,54,4.29,1
DPuC4EmVaZaWAjgdZT2d4w,78,4.27,1
0rjPwxNg8_w4GxJjmsq-Hg,19,4.47,1
MpX4uMKyVUyhC00ORwlB6g,160,3.96,1
OadZ-SqaYBvvmMEMHpH95g,5,4.2,1
gf8gHQdYksmMXIJXd12e8A,59,3.28,1
V1r_LZs-oYPXYZJYgewztg,18,5.0,1
rCsgqffVpFcHqHdO2aAHcQ,129,3.57,1
d617nA7fiVk9y2kILM8c1A,8,4.63,1
bi5UVd2p_mUDi9XExlVjig,7,2.29,1
